,time,A,B,M,N,inj time [ms],Vmn [mV],I [mA],R [ohm],Nb samples [-],x,y,z,Rhoa,fulldata
20,1668791493.2170749,9,10,12,13,1,0.028461701406465457,0.05,0.5692340281293091,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00695509,  0.029724  ,  0.02930098,  0.03501177,  0.058778  ,
        0.03463261,  0.03144642,  0.03521094,  0.03242614,  0.02417966,
        0.02577061,  0.04308068,  0.03360037,  0.03847014,  0.01652052,
        0.03819478,  0.05428722,  0.03083151,  0.02738686,  0.04292177,
        0.02570526,  0.00721752, -0.00194296, -0.00033482,  0.00522204,
        0.011357  ,  0.0077935 ,  0.00258217, -0.0052652 , -0.01094099,
        0.02074484, -0.01860518,  0.00642173,  0.00889815, -0.00479172,
       -0.00492228, -0.00432069, -0.00015383, -0.0035798 , -0.00324021])]"
21,1668791493.219191,10,11,13,14,1,0.035123781152402826,0.05,0.7024756230480564,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 1.53528712e-02,  5.53739864e-02,  3.50916524e-02,  3.69022035e-02,
        4.13597328e-02,  3.99798756e-02,  5.11564918e-02,  2.66191842e-02,
        4.38070317e-02,  3.49878432e-02,  4.58928667e-02,  3.99439827e-02,
        3.35250473e-02,  3.36959229e-02,  4.96962881e-02,  5.38451288e-02,
        4.81777722e-02,  3.66666270e-02,  4.14727824e-02,  3.17024697e-02,
        5.42248531e-02,  4.90707759e-03,  1.54872028e-02,  6.99048677e-05,
        1.10354980e-02, -2.76102033e-03, -5.75483228e-03,  2.06935868e-02,
       -7.75412614e-04, -2.93072437e-03,  2.43108522e-03,  3.68954952e-03,
       -5.85995526e-03,  2.64535379e-03,  5.01390201e-03, -3.85791544e-03,
        6.90954987e-03,  3.37040397e-03, -1.11342688e-02,  8.12120269e-04])]"
22,1668791493.221227,11,12,14,15,1,0.03405453447322899,0.05,0.6810906894645797,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00895564,  0.0238449 ,  0.03236442,  0.04257083,  0.03685935,
        0.0480628 ,  0.03791816,  0.02027659,  0.03324596,  0.04132811,
        0.02932957,  0.02764601,  0.05590805,  0.04630957,  0.0297771 ,
        0.03083237,  0.05559085,  0.04230217,  0.04      ,  0.05439032,
        0.05329328, -0.00560926, -0.01563081,  0.00506331,  0.00586343,
        0.00379446,  0.01116156,  0.0073714 , -0.01029712,  0.00382232,
       -0.00264875,  0.00864405, -0.00860594,  0.00533211,  0.01105425,
       -0.00334975,  0.00896618, -0.00210287, -0.00393939,  0.01308415])]"
23,1668791493.223105,12,13,15,16,1,0.045182003452579236,0.05,0.9036400690515847,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00953868,  0.05285611,  0.04398901,  0.04230061,  0.04312717,
        0.05066842,  0.05924353,  0.04430977,  0.03952866,  0.06343924,
        0.05306085,  0.0496565 ,  0.0578401 ,  0.05628767,  0.05630702,
        0.05352181,  0.04687389,  0.03373388,  0.05488668,  0.04845266,
        0.04629408,  0.01400416,  0.00890054,  0.00311012,  0.02879518,
        0.00586943,  0.01595332,  0.00309756,  0.01125166,  0.00461392,
        0.01545156, -0.00692079,  0.01152194, -0.00097263, -0.0154862 ,
        0.0187072 , -0.01065056,  0.00684287,  0.01003661, -0.00323452])]"
24,1668791493.22516,9,10,13,14,1,0.03333550034297464,0.05,0.6667100068594928,20,[-2.],[0.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00338462,  0.02719474,  0.04212095,  0.03177604,  0.04520828,
        0.03616483,  0.04942512,  0.02708076,  0.03499552,  0.04491958,
        0.04893146,  0.03671765,  0.04367767,  0.03322156,  0.04391059,
        0.03956373,  0.04051167,  0.03575605,  0.04168161,  0.04969585,
        0.04229339,  0.0159737 ,  0.00195813,  0.00830568, -0.00654042,
        0.007612  ,  0.00026657,  0.01394253, -0.00299311, -0.0020823 ,
       -0.0006204 ,  0.01818907,  0.00246429, -0.00236492, -0.00100965,
        0.00017819,  0.01043394, -0.00112424, -0.00828738,  0.01398426])]"
25,1668791493.2269409,10,11,14,15,1,0.0020383853100004942,0.05,0.040767706200009884,20,[-2.],[0.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00249418,  0.00326554, -0.00921987, -0.00243743, -0.00235203,
        0.01260795,  0.01661242,  0.00877616,  0.00675977,  0.0086721 ,
        0.0103426 ,  0.0019774 , -0.001975  , -0.00088637, -0.00498896,
        0.00151203,  0.00079157,  0.01177801, -0.00761651,  0.0026405 ,
       -0.00105892, -0.00227061,  0.00375753,  0.01526243,  0.00298331,
        0.00055043, -0.00262349, -0.00478017,  0.00231072,  0.00607335,
        0.00793182,  0.00502554, -0.0004849 , -0.00481221, -0.01039956,
       -0.00856531,  0.02440073, -0.00189175, -0.00117968,  0.00543336])]"
26,1668791493.2287092,11,12,15,16,1,0.04359128858638256,0.05,0.8718257717276512,20,[-2.],[0.],[0.8],[44.93289641],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00105679,  0.03780121,  0.04364318,  0.05892219,  0.04927541,
        0.03976773,  0.04224877,  0.05234152,  0.04069422,  0.05795178,
        0.04209272,  0.05664856,  0.02805067,  0.04116774,  0.06633953,
        0.05718829,  0.04924805,  0.04255167,  0.05118497,  0.03927378,
        0.05327993, -0.00811422,  0.01237265,  0.00449914,  0.01484603,
        0.0025895 , -0.00095249, -0.0112805 ,  0.0068033 ,  0.00534247,
       -0.00102191,  0.01777963,  0.00075124,  0.00242505,  0.00887322,
       -0.00730523,  0.00383162,  0.00076471,  0.00193138, -0.00428709])]"
27,1668791493.2306619,9,10,14,15,1,0.0017544126767186858,0.05,0.03508825353437371,20,[-2.5],[0.],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 0.00221417,  0.00768544,  0.0013217 , -0.00211066,  0.01462926,
       -0.00549923,  0.00208919,  0.00837768,  0.00416569,  0.00620244,
        0.00518294, -0.00414544, -0.01112226, -0.00073155,  0.00392346,
       -0.0081636 , -0.00024165, -0.00111936, -0.00101233, -0.00895346,
        0.00778696,  0.00034999, -0.01143437,  0.00073651, -0.00450296,
        0.00104464, -0.01537034, -0.00955053, -0.00692724,  0.00237667,
        0.00087607, -0.01363988,  0.00309191,  0.00421475, -0.00555099,
        0.00311292, -0.00075916, -0.01582745, -0.00101971, -0.0016579 ])]"
28,1668791493.232641,10,11,15,16,1,0.010845185238133688,0.05,0.21690370476267376,20,[-2.5],[0.],[1.],[36.78794412],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.0072731 ,  0.00790817, -0.00505893,  0.0180921 ,  0.01190046,
        0.00859419,  0.02434648,  0.01236702,  0.0167621 ,  0.01126064,
        0.00699195,  0.01601778,  0.00721109,  0.01264487,  0.01408547,
        0.01582827,  0.01811426,  0.01547154,  0.01410925,  0.00191273,
        0.00402306, -0.00088887,  0.01254901, -0.00334443, -0.0042772 ,
        0.00118489, -0.00041147,  0.0065214 , -0.00822186, -0.00682606,
        0.02199137, -0.01252094, -0.00524832, -0.00657105, -0.00651398,
        0.00624342, -0.00282055,  0.00011625, -0.01007108,  0.01600202])]"
29,1668791493.234806,9,10,15,16,1,0.0024062725527151246,0.05,0.04812545105430249,20,[-3.],[0.],[1.2],[30.11942119],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([ 1.35929016e-03, -6.41861009e-03, -9.38155985e-03, -3.88834894e-03,
        1.23629278e-02,  2.70150631e-03,  3.04845431e-03,  5.32284777e-03,
        4.22670402e-03,  2.14189605e-02,  1.04981918e-03,  7.16771947e-03,
        3.02729536e-04,  6.43035460e-03, -3.96399183e-03,  3.23700236e-03,
        1.51489058e-02, -1.04611468e-02,  1.83203554e-03, -1.75216774e-02,
        3.94136989e-03,  5.56973059e-04, -1.13768494e-02,  1.23374143e-02,
        4.76103384e-03, -4.61347442e-03,  7.01228670e-03,  3.56828617e-03,
        1.60149233e-03,  9.87898919e-04, -7.92112844e-05, -1.22177342e-02,
        2.51092381e-03,  1.59322822e-02,  1.09538770e-02,  7.73489705e-03,
        4.08964495e-03, -9.27878481e-03, -1.01572420e-03, -5.66887126e-03])]"
30,1668791493.236737,17,18,19,20,1,0.19050013066398822,0.05,3.810002613279764,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.01223902,  0.19629298,  0.18422718,  0.18643959,  0.20636031,
        0.20084315,  0.19658704,  0.20519215,  0.19775265,  0.20358254,
        0.19868437,  0.19995876,  0.19805395,  0.19962547,  0.19679795,
        0.20491629,  0.20377983,  0.20353078,  0.20222694,  0.2028968 ,
        0.22279638,  0.0363022 ,  0.03480404,  0.04101262,  0.052539  ,
        0.03570638,  0.01813006,  0.02708841,  0.02843396,  0.03695507,
        0.03178222,  0.02017861,  0.04307787,  0.03584619,  0.01353255,
        0.01849953,  0.02052867,  0.0254442 ,  0.01259268,  0.01938732])]"
31,1668791493.2384372,18,19,20,21,1,0.16930512075594534,0.05,3.3861024151189065,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00590258, 0.17216699, 0.16574922, 0.17893406, 0.15720466,
       0.180116  , 0.17121932, 0.17875953, 0.17008066, 0.17209277,
       0.18720282, 0.17943122, 0.17640767, 0.19477979, 0.17213206,
       0.17816787, 0.19228187, 0.18342328, 0.19900039, 0.18457782,
       0.20337448, 0.03183146, 0.02873904, 0.03628601, 0.02616024,
       0.01147791, 0.02793271, 0.02642154, 0.02779006, 0.04335047,
       0.03063681, 0.03535883, 0.0225594 , 0.01912363, 0.0176917 ,
       0.01354046, 0.0259563 , 0.01161833, 0.01184279, 0.02442419])]"
32,1668791493.240195,19,20,21,22,1,0.1687226895576094,0.05,3.374453791152188,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00309612, 0.16513081, 0.17635257, 0.18995019, 0.17734993,
       0.17198026, 0.16879584, 0.17220115, 0.17443315, 0.17027902,
       0.177276  , 0.18498371, 0.18011774, 0.17279101, 0.18081479,
       0.17792404, 0.18694698, 0.18528073, 0.18948304, 0.18713226,
       0.20727426, 0.02293107, 0.02658528, 0.02949868, 0.0240308 ,
       0.02846267, 0.03407924, 0.02375527, 0.02896744, 0.02547441,
       0.02496264, 0.02054111, 0.02673245, 0.03284234, 0.00404891,
       0.02284745, 0.02655123, 0.00403004, 0.0256858 , 0.01693818])]"
33,1668791493.241903,20,21,22,23,1,0.18582791908208757,0.05,3.716558381641751,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([0.00789162, 0.1887352 , 0.19115199, 0.18050678, 0.20219589,
       0.18364452, 0.22060028, 0.19052801, 0.20517944, 0.1945738 ,
       0.18811518, 0.18599294, 0.20109856, 0.18735441, 0.18640904,
       0.19170573, 0.19780472, 0.19518691, 0.20837174, 0.1988378 ,
       0.23233017, 0.04929937, 0.03575346, 0.03602862, 0.0228074 ,
       0.02833598, 0.03148471, 0.02347789, 0.03718076, 0.03036517,
       0.02546346, 0.02120388, 0.03310354, 0.0319226 , 0.0142399 ,
       0.02578737, 0.02004214, 0.01701535, 0.01707904, 0.02258027])]"
34,1668791493.243544,21,22,23,24,1,0.19453752964492588,0.05,3.8907505928985175,20,[-1.],[0.],[0.4],[67.0320046],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00343128,  0.20655196,  0.18848271,  0.20944756,  0.19027019,
        0.19606346,  0.19979002,  0.20097181,  0.20466116,  0.20650273,
        0.20252647,  0.21276196,  0.20042338,  0.21164552,  0.20470309,
        0.21441705,  0.21058167,  0.20926273,  0.21701921,  0.2110378 ,
        0.23062655,  0.03663965,  0.04090682,  0.05069465,  0.03700225,
        0.03315151,  0.03561122,  0.01885146,  0.03403173,  0.02270728,
        0.03975222,  0.03302322,  0.03602041,  0.02436135,  0.02409117,
        0.04331485,  0.02446628,  0.02985722,  0.03268209,  0.02794307])]"
35,1668791493.245471,17,18,20,21,1,0.04103255156991202,0.05,0.8206510313982404,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-0.00118777,  0.04299464,  0.03603859,  0.04591339,  0.06578298,
        0.05215521,  0.04855734,  0.03865349,  0.04764839,  0.04860999,
        0.05255844,  0.06073701,  0.0544127 ,  0.04565443,  0.03918647,
        0.04248913,  0.05260253,  0.04160283,  0.05194776,  0.05000452,
        0.04814673,  0.00386948,  0.00657826,  0.00219684,  0.00442949,
        0.00194965,  0.01709347, -0.01457051, -0.00241877, -0.01322617,
        0.00205503, -0.00453454, -0.01540642,  0.00565617, -0.01646384,
        0.00632125,  0.00444163,  0.00416531,  0.01374783,  0.01708156])]"
36,1668791493.2472908,18,19,21,22,1,0.036890723828496244,0.05,0.7378144765699248,20,[-1.5],[0.],[0.6],[54.88116361],"[array([0.        , 0.05263158, 0.10526316, 0.15789474, 0.21052632,
       0.26315789, 0.31578947, 0.36842105, 0.42105263, 0.47368421,
       0.52631579, 0.57894737, 0.63157895, 0.68421053, 0.73684211,
       0.78947368, 0.84210526, 0.89473684, 0.94736842, 1.        ,
       1.        , 1.05263158, 1.10526316, 1.15789474, 1.21052632,
       1.26315789, 1.31578947, 1.36842105, 1.42105263, 1.47368421,
       1.52631579, 1.57894737, 1.63157895, 1.68421053, 1.73684211,
       1.78947368, 1.84210526, 1.89473684, 1.94736842, 2.        ]), array([-8.00042571e-03,  4.16535972e-02,  4.46797799e-02,  4.59890405e-02,
        3.41484927e-02,  4.28032368e-02,  3.36470821e-02,  4.18118183e-02,
        4.07206909e-02,  3.76114283e-02,  3.93542625e-02,  4.96391527e-02,
        3.98457882e-02,  4.04211187e-02,  2.74867161e-02,  3.36453341e-02,
        5.12424963e-02,  3.83445065e-02,  5.67560432e-02,  4.83188222e-02,
        4.00250184e-02,  1.52767139e-02, -4.46903343e-04,  1.27272086e-02,
       -1.32243410e-03, -5.79291739e-03, -7.09402286e-03,  2.93894007e-05,
        3.54723525e-04,  1.22981069e-02, -7.45241716e-03, -9.61612675e-03,
       -3.58701734e-03, -1.30777890e-02, -4.70678583e-03,  6.49615282e-03,
        5.70510880e-03, -4.38090729e-04, -1.09502734e-02,  1.78646364e-03])]"
